ChemicalName,Data,Measurement,Date
"2,4-Dinitrotoluene",,,2005-06-21
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2005-06-21
"2,4-Dinitrotoluene",,,2005-06-22
"2,4-Dinitrotoluene",,,2004-08-12
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-10
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-10
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2001-03-01
"2,4-Dinitrotoluene",,,2004-08-11
"2,4-Dinitrotoluene",,,2004-08-10
"2,6-Diethylaniline",,,2000-10-03
"2,6-Diethylaniline",,,2001-01-24
"2,6-Diethylaniline",,,2001-04-10
"2,6-Diethylaniline",,,2001-05-08
"2,6-Diethylaniline",,,2001-08-28
"2,6-Diethylaniline",,,2000-10-03
"2,6-Diethylaniline",,,2001-01-23
"2,6-Diethylaniline",,,2001-04-10
"2,6-Diethylaniline",,,2001-05-08
"2,6-Diethylaniline",,,2001-08-28
"2,6-Diethylaniline",,,2000-10-04
"2,6-Diethylaniline",,,2001-01-23
"2,6-Diethylaniline",,,2001-04-11
"2,6-Diethylaniline",,,2001-05-09
"2,6-Diethylaniline",,,2001-08-29
"2,6-Diethylaniline",,,1996-06-27
"2,6-Diethylaniline",,,1996-07-25
"2,6-Diethylaniline",,,1996-09-24
"2,6-Diethylaniline",,,2003-06-11
"2,6-Dimethylnaphthalene",180,ug/kg,2005-06-22
"2,6-Dimethylnaphthalene",220,ug/kg,2005-06-22
"2,6-Dimethylnaphthalene",380,ug/kg,2005-06-22
"2,6-Dimethylnaphthalene",230,ug/kg,2005-06-21
"2,6-Dimethylnaphthalene",58,ug/kg,2005-06-22
"2,6-Dimethylnaphthalene",280,ug/kg,2005-06-21
"2,6-Dimethylnaphthalene",1300,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",140,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",330,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",400,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",290,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",440,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",88,ug/kg,2001-02-13
"2,6-Dimethylnaphthalene",,,2004-08-12
"2,6-Dimethylnaphthalene",1400,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",530,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",440,ug/kg,2005-06-21
"2,6-Dimethylnaphthalene",370,ug/kg,2005-06-21
"2,6-Dimethylnaphthalene",54,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",2900,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",980,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",340,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",100,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",190,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",160,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",250,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",160,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",130,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",270,ug/kg,2005-06-21
"2,6-Dimethylnaphthalene",530,ug/kg,2005-06-22
"2,6-Dimethylnaphthalene",1200,ug/kg,2004-08-12
"2,6-Dimethylnaphthalene",92,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",1200,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",380,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",490,ug/kg,2004-08-10
"2,6-Dimethylnaphthalene",550,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",140,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",270,ug/kg,2004-08-10
"2,6-Dimethylnaphthalene",3200,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",1800,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",130,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",400,ug/kg,2001-03-01
"2,6-Dimethylnaphthalene",920,ug/kg,2004-08-11
"2,6-Dimethylnaphthalene",62,ug/kg,2004-08-10
"2,6-Dinitrotoluene",,,2005-06-22
"2,6-Dinitrotoluene",,,2005-06-22
"2,6-Dinitrotoluene",,,2005-06-22
"2,6-Dinitrotoluene",,,2005-06-21
"2,6-Dinitrotoluene",,,2005-06-22
"2,6-Dinitrotoluene",,,2005-06-21
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2001-02-13
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2005-06-21
"2,6-Dinitrotoluene",,,2005-06-21
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2005-06-21
"2,6-Dinitrotoluene",,,2005-06-22
"2,6-Dinitrotoluene",,,2004-08-12
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-10
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-10
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2001-03-01
"2,6-Dinitrotoluene",,,2004-08-11
"2,6-Dinitrotoluene",,,2004-08-10
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.006,ug/l,2000-10-03
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.004,ug/l,2001-01-24
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.003,ug/l,2001-04-10
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.009,ug/l,2001-05-08
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.002,ug/l,2001-08-28
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.019,ug/l,2000-10-03
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.019,ug/l,2001-01-23
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.010,ug/l,2001-04-10
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.019,ug/l,2001-05-08
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.008,ug/l,2001-08-28
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.012,ug/l,2000-10-04
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.013,ug/l,2001-01-23
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.005,ug/l,2001-04-11
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.006,ug/l,2001-05-09
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.007,ug/l,2001-08-29
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.004,ug/l,1996-06-27
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.007,ug/l,1996-07-25
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.003,ug/l,1996-09-24
2-Chloro-4-isopropylamino-6-amino-s-triazine,,,1997-06-10
2-Chloro-4-isopropylamino-6-amino-s-triazine,,,1997-09-10
2-Chloro-4-isopropylamino-6-amino-s-triazine,,,1998-05-19
2-Chloro-4-isopropylamino-6-amino-s-triazine,0.03,ug/l,1998-07-29
2-Chloro-4-isopropylamino-6-amino-s-triazine,,,2003-06-11
2-Chloronaphthalene,,,2005-06-22
2-Chloronaphthalene,,,2005-06-22
2-Chloronaphthalene,,,2005-06-22
2-Chloronaphthalene,,,2005-06-21
2-Chloronaphthalene,,,2005-06-22
2-Chloronaphthalene,,,2005-06-21
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2001-02-13
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2005-06-21
2-Chloronaphthalene,,,2005-06-21
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2005-06-21
2-Chloronaphthalene,,,2005-06-22
2-Chloronaphthalene,,,2004-08-12
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-10
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-10
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2001-03-01
2-Chloronaphthalene,,,2004-08-11
2-Chloronaphthalene,,,2004-08-10
2-Ethylnaphthalene,,,2005-06-22
2-Ethylnaphthalene,,,2005-06-22
2-Ethylnaphthalene,,,2005-06-22
2-Ethylnaphthalene,,,2005-06-21
2-Ethylnaphthalene,,,2005-06-22
2-Ethylnaphthalene,,,2005-06-21
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2001-02-13
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,77,ug/kg,2005-06-21
2-Ethylnaphthalene,73,ug/kg,2005-06-21
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,51,ug/kg,2005-06-21
2-Ethylnaphthalene,140,ug/kg,2005-06-22
2-Ethylnaphthalene,,,2004-08-12
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-10
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-10
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2001-03-01
2-Ethylnaphthalene,,,2004-08-11
2-Ethylnaphthalene,,,2004-08-10
2-Fluorobiphenyl,80,%,2005-06-22
2-Fluorobiphenyl,75,%,2005-06-22
2-Fluorobiphenyl,71,%,2005-06-22
2-Fluorobiphenyl,75,%,2005-06-21
2-Fluorobiphenyl,77,%,2005-06-22
2-Fluorobiphenyl,72,%,2005-06-21
2-Fluorobiphenyl,70,%,2004-08-12
2-Fluorobiphenyl,67,%,2001-02-13
2-Fluorobiphenyl,57,%,2001-02-13
2-Fluorobiphenyl,66,%,2001-02-13
2-Fluorobiphenyl,60,%,2001-02-13
2-Fluorobiphenyl,61,%,2001-02-13
2-Fluorobiphenyl,68,%,2001-02-13
2-Fluorobiphenyl,49,%,2004-08-12
2-Fluorobiphenyl,58,%,2004-08-12
2-Fluorobiphenyl,54,%,2004-08-12
2-Fluorobiphenyl,75,%,2005-06-21
2-Fluorobiphenyl,81,%,2005-06-21
2-Fluorobiphenyl,58,%,2004-08-12
2-Fluorobiphenyl,57,%,2004-08-11
2-Fluorobiphenyl,75,%,2004-08-12
2-Fluorobiphenyl,56,%,2004-08-12
2-Fluorobiphenyl,57,%,2004-08-12
2-Fluorobiphenyl,61,%,2004-08-12
2-Fluorobiphenyl,65,%,2004-08-12
2-Fluorobiphenyl,57,%,2004-08-12
2-Fluorobiphenyl,58,%,2004-08-12
2-Fluorobiphenyl,49,%,2004-08-12
2-Fluorobiphenyl,79,%,2005-06-21
2-Fluorobiphenyl,76,%,2005-06-22
2-Fluorobiphenyl,75,%,2004-08-12
2-Fluorobiphenyl,67,%,2004-08-11
2-Fluorobiphenyl,85,%,2004-08-11
2-Fluorobiphenyl,63,%,2004-08-11
2-Fluorobiphenyl,51,%,2004-08-10
2-Fluorobiphenyl,81,%,2004-08-11
2-Fluorobiphenyl,63,%,2004-08-11
2-Fluorobiphenyl,62,%,2004-08-10
2-Fluorobiphenyl,78,%,2004-08-11
2-Fluorobiphenyl,79,%,2004-08-11
2-Fluorobiphenyl,73,%,2004-08-11
2-Fluorobiphenyl,52,%,2001-03-01
2-Fluorobiphenyl,58,%,2004-08-11
2-Fluorobiphenyl,80,%,2004-08-10
2-Hexanone,,,2003-06-11
2-Methylanthracene,,,2005-06-22
2-Methylanthracene,,,2005-06-22
2-Methylanthracene,,,2005-06-22
2-Methylanthracene,,,2005-06-21
2-Methylanthracene,,,2005-06-22
2-Methylanthracene,,,2005-06-21
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2001-02-13
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2005-06-21
2-Methylanthracene,,,2005-06-21
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2005-06-21
2-Methylanthracene,,,2005-06-22
2-Methylanthracene,,,2004-08-12
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-10
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-10
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2001-03-01
2-Methylanthracene,,,2004-08-11
2-Methylanthracene,,,2004-08-10
"3,3',4,4',5,5'-Hexachlorobiphenyl",,,2008-08-12
"3,3',4,4',5,5'-Hexachlorobiphenyl",,,2008-08-12
"3,3',4,4',5-Pentachlorobiphenyl",,,2008-08-12
"3,3',4,4',5-Pentachlorobiphenyl",,,2008-08-12
"3,3',4,4'-Tetrachlorobiphenyl",,,2008-08-12
"3,3',4,4'-Tetrachlorobiphenyl",,,2008-08-12
"3,5-Dimethylphenol",,,2005-06-22
"3,5-Dimethylphenol",,,2005-06-22
"3,5-Dimethylphenol",,,2005-06-22
"3,5-Dimethylphenol",,,2005-06-21
"3,5-Dimethylphenol",,,2005-06-22
"3,5-Dimethylphenol",,,2005-06-21
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2001-02-13
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2005-06-21
"3,5-Dimethylphenol",,,2005-06-21
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2005-06-21
"3,5-Dimethylphenol",,,2005-06-22
"3,5-Dimethylphenol",,,2004-08-12
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-10
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-10
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2001-03-01
"3,5-Dimethylphenol",,,2004-08-11
"3,5-Dimethylphenol",,,2004-08-10
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-02-13
3-Nitrophenol,,,2001-03-01
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-02-13
"4,6-Dinitro-o-cresol",,,2001-03-01
4H-Cyclopenta[def]phenanthrene,,,2005-06-22
4H-Cyclopenta[def]phenanthrene,,,2005-06-22
4H-Cyclopenta[def]phenanthrene,,,2005-06-22
4H-Cyclopenta[def]phenanthrene,,,2005-06-21
4H-Cyclopenta[def]phenanthrene,,,2005-06-22
4H-Cyclopenta[def]phenanthrene,,,2005-06-21
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2001-02-13
4H-Cyclopenta[def]phenanthrene,,,2001-02-13
4H-Cyclopenta[def]phenanthrene,,,2001-02-13
4H-Cyclopenta[def]phenanthrene,180,ug/kg,2001-02-13
4H-Cyclopenta[def]phenanthrene,,,2001-02-13
4H-Cyclopenta[def]phenanthrene,64,ug/kg,2001-02-13
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2005-06-21
4H-Cyclopenta[def]phenanthrene,,,2005-06-21
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2005-06-21
4H-Cyclopenta[def]phenanthrene,,,2005-06-22
4H-Cyclopenta[def]phenanthrene,,,2004-08-12
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-10
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-10
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2001-03-01
4H-Cyclopenta[def]phenanthrene,,,2004-08-11
4H-Cyclopenta[def]phenanthrene,,,2004-08-10
"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)thio]pyrazole-3-carbonitrile",,,2003-06-11
Acenaphthene,,,2005-06-22
Acenaphthene,30,ug/kg,2005-06-22
Acenaphthene,,,2005-06-22
Acenaphthene,22,ug/kg,2005-06-21
Acenaphthene,,,2005-06-22
Acenaphthene,25,ug/kg,2005-06-21
Acenaphthene,,,2004-08-12
Acenaphthene,110,ug/kg,2001-02-13
Acenaphthene,210,ug/kg,2001-02-13
Acenaphthene,,,2001-02-13
Acenaphthene,240,ug/kg,2001-02-13
Acenaphthene,190,ug/kg,2001-02-13
Acenaphthene,80,ug/kg,2001-02-13
Acenaphthene,140,ug/kg,2004-08-12
Acenaphthene,370,ug/kg,2004-08-12
Acenaphthene,290,ug/kg,2004-08-12
Acenaphthene,36,ug/kg,2005-06-21
Acenaphthene,50,ug/kg,2005-06-21
Acenaphthene,,,2004-08-12
Acenaphthene,,,2004-08-11
Acenaphthene,,,2004-08-12
Acenaphthene,,,2004-08-12
Acenaphthene,,,2004-08-12
Acenaphthene,240,ug/kg,2004-08-12
Acenaphthene,120,ug/kg,2004-08-12
Acenaphthene,110,ug/kg,2004-08-12
Acenaphthene,190,ug/kg,2004-08-12
Acenaphthene,120,ug/kg,2004-08-12
Acenaphthene,30,ug/kg,2005-06-21
Acenaphthene,120,ug/kg,2005-06-22
Acenaphthene,,,2004-08-12
Acenaphthene,,,2004-08-11
Acenaphthene,,,2004-08-11
Acenaphthene,330,ug/kg,2004-08-11
Acenaphthene,,,2004-08-10
Acenaphthene,,,2004-08-11
Acenaphthene,68,ug/kg,2004-08-11
Acenaphthene,,,2004-08-10
Acenaphthene,,,2004-08-11
Acenaphthene,,,2004-08-11
Acenaphthene,,,2004-08-11
Acenaphthene,,,2001-03-01
Acenaphthene,,,2004-08-11
Acenaphthene,,,2004-08-10
Acenaphthylene,,,2005-06-22
Acenaphthylene,86,ug/kg,2005-06-22
Acenaphthylene,27,ug/kg,2005-06-22
Acenaphthylene,71,ug/kg,2005-06-21
Acenaphthylene,,,2005-06-22
Acenaphthylene,77,ug/kg,2005-06-21
Acenaphthylene,,,2004-08-12
Acenaphthylene,520,ug/kg,2001-02-13
Acenaphthylene,910,ug/kg,2001-02-13
Acenaphthylene,330,ug/kg,2001-02-13
Acenaphthylene,990,ug/kg,2001-02-13
Acenaphthylene,880,ug/kg,2001-02-13
Acenaphthylene,300,ug/kg,2001-02-13
Acenaphthylene,380,ug/kg,2004-08-12
Acenaphthylene,1200,ug/kg,2004-08-12
Acenaphthylene,850,ug/kg,2004-08-12
Acenaphthylene,120,ug/kg,2005-06-21
Acenaphthylene,120,ug/kg,2005-06-21
Acenaphthylene,20,ug/kg,2004-08-12
Acenaphthylene,,,2004-08-11
Acenaphthylene,,,2004-08-12
Acenaphthylene,,,2004-08-12
Acenaphthylene,,,2004-08-12
Acenaphthylene,530,ug/kg,2004-08-12
Acenaphthylene,270,ug/kg,2004-08-12
Acenaphthylene,250,ug/kg,2004-08-12
Acenaphthylene,320,ug/kg,2004-08-12
Acenaphthylene,240,ug/kg,2004-08-12
Acenaphthylene,77,ug/kg,2005-06-21
Acenaphthylene,360,ug/kg,2005-06-22
Acenaphthylene,,,2004-08-12
Acenaphthylene,,,2004-08-11
Acenaphthylene,760,ug/kg,2004-08-11
Acenaphthylene,550,ug/kg,2004-08-11
Acenaphthylene,,,2004-08-10
Acenaphthylene,,,2004-08-11
Acenaphthylene,110,ug/kg,2004-08-11
Acenaphthylene,260,ug/kg,2004-08-10
Acenaphthylene,,,2004-08-11
Acenaphthylene,,,2004-08-11
Acenaphthylene,,,2004-08-11
Acenaphthylene,,,2001-03-01
Acenaphthylene,,,2004-08-11
Acenaphthylene,,,2004-08-10
Acetochlor,,,2000-10-03
Acetochlor,,,2001-01-24
Acetochlor,,,2001-04-10
Acetochlor,0.007,ug/l,2001-05-08
Acetochlor,,,2001-08-28
Acetochlor,,,2000-10-03
Acetochlor,,,2001-01-23
Acetochlor,,,2001-04-10
Acetochlor,0.005,ug/l,2001-05-08
Acetochlor,,,2001-08-28
Acetochlor,,,2000-10-04
Acetochlor,,,2001-01-23
Acetochlor,,,2001-04-11
Acetochlor,,,2001-05-09
Acetochlor,,,2001-08-29
Acetochlor,,,1996-06-27
Acetochlor,,,1996-07-25
Acetochlor,,,1996-09-24
Acetochlor,,,1997-06-10
Acetochlor,,,1997-09-10
Acetochlor,,,1998-05-19
Acetochlor,,,1998-07-29
Acetochlor,,,2003-06-11
Acetone,,,2003-06-11
Acridine,,,2005-06-22
Acridine,,,2005-06-22
Acridine,,,2005-06-22
Acridine,,,2005-06-21
Acridine,,,2005-06-22
Acridine,,,2005-06-21
Acridine,,,2004-08-12
Acridine,,,2001-02-13
Acridine,,,2001-02-13
Acridine,,,2001-02-13
Acridine,,,2001-02-13
Acridine,,,2001-02-13
Acridine,,,2001-02-13
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2005-06-21
Acridine,,,2005-06-21
Acridine,,,2004-08-12
Acridine,,,2004-08-11
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2004-08-12
Acridine,,,2005-06-21
Acridine,,,2005-06-22
Acridine,,,2004-08-12
Acridine,,,2004-08-11
Acridine,,,2004-08-11
Acridine,,,2004-08-11
Acridine,,,2004-08-10
Acridine,,,2004-08-11
Acridine,,,2004-08-11
Acridine,,,2004-08-10
